No.,Tanggal,Nomor,ATM ID,Lokasi,Jenis Layanan,Laporan Kerusakan,Pekerjaan Dilakukan,Nomor Tiket,Penggantian Sparepart,Jumlah Part,Status,CSE,Pilihan
126,30 Maret 2020,82349,ATM20003004,KK INDONESIA,PM 1 ,Preventive Maintenance ,"Check & Clean all devices, no replace, test OK. ", , , , ,Doni Indra ,
127,30 Juli 2020,86292,ATM20003004,KK INDONESIA,PM 1 ,Preventive Maintenance ,"Check & Clean all devices, no replace, test OK. ", , , , ,Doni Indra ,
128,30 November 2020,86304,ATM20003004,KK INDONESIA,PM 1 ,Preventive Maintenance ,"Check & Clean all devices, no replace, test OK. ", , , , ,Doni Indra ,
129,09 Januari 2020,85034,ATM20003004,KK INDONESIA,PM 1 ,Preventive Maintenance ,"Check & Clean all devices, no replace, test OK. ", , , , ,Doni Indra ,
130,30 April 2020,82329,ATM20003004,KK INDONESIA,PM 2 ,Preventive Maintenance ,"General Maintenance, Check & Clean all device, replace FS 2 rak 2 dan 3,TA 2 rak 2 dan3,SW 2 rak 2dan 3,test OK. ", ,Feedshaft *OPTEVA* ,2 , ,Doni Indra ,
,,,,,,,,,Stripper SnapOnWheel Wide Standard  *** NEW *** ,2 , ,Doni Indra ,
,,,,,,,,,WHL T/A OVRMLD ( TAKE AWAY SNAP ON WHEEL ** NEW ** ,2 , ,Doni Indra ,
131,29 September 2020,86271,ATM20003004,KK INDONESIA,PM 1 ,Preventive Maintenance ,"Check & Clean all devices, no replace, test OK. ", , , , ,Doni Indra ,
132,29 Juni 2020,82309,ATM20003004,KK INDONESIA,PM 1 ,Preventive Maintenance ,"Check & Clean all devices, no replace, test OK. ", , , , ,Doni Indra ,
133,26 Oktober 2020,86324,ATM20003004,KK INDONESIA,PM 2 ,Preventive Maintenance ,"General Maintenance, Check & Clean all device, replace Fs 1 rak 2,Ta 1 rak 2,Sw 1 rak 2, test OK. ", ,Feedshaft *OPTEVA* ,1 , ,Doni Indra ,
,,,,,,,,,Stripper SnapOnWheel Wide Standard  *** NEW *** ,1 , ,Doni Indra ,
,,,,,,,,,WHL T/A OVRMLD ( TAKE AWAY SNAP ON WHEEL ** NEW ** ,1 , ,Doni Indra ,
134,29 Desember 2020,90781,ATM20003004,KK INDONESIA,PM 1 ,Preventive Maintenance ,"Check & Clean all devices, no replace, test OK. ", , , , ,Doni Indra ,
135,25 Agustus 2020,86337,ATM20003004,KK INDONESIA,PM 2 ,Hardware ,"General Maintenance, Check & Clean all device, replace CRD, test OK. ",2008-1231 ,Card  Reader Motorized . ,1 , ,Doni Indra ,
136,29 Mei 2020,82312,ATM20003005,BKP PADANG II,PM 1 ,Preventive Maintenance ,"Check & Clean all devices, no replace, test OK. ", , , , ,Doni Indra ,
137,28 Maret 2020,82345,ATM20003005,BKP PADANG II,PM 2 ,Preventive Maintenance ,"General Maintenance, Check & Clean all device, replace FS 3 rak2,3,4, SW 3 rak 2,3,4, TA 3 rak 2,3,4., test OK. ", ,Feedshaft *OPTEVA* ,3 , ,Doni Indra ,
,,,,,,,,,Stripper SnapOnWheel Wide Standard  *** NEW *** ,3 , ,Doni Indra ,
,,,,,,,,,WHL T/A OVRMLD ( TAKE AWAY SNAP ON WHEEL ** NEW ** ,3 , ,Doni Indra ,
138,17 Februari 2020,85015,ATM20003005,BKP PADANG II,PM 1 ,Preventive Maintenance ,"Check & Clean all devices, no replace, test OK. ", , , , ,Doni Indra ,
139,30 Juli 2020,86289,ATM20003005,BKP PADANG II,PM 1 ,Preventive Maintenance ,"Check & Clean all devices, no replace, test OK. ", , , , ,Doni Indra ,
140,05 Agustus 2020,86343,ATM20003005,BKP PADANG II,PM 1 ,Preventive Maintenance ,"Check & Clean all devices, no replace, test OK. ", , , , ,Doni Indra ,
141,10 Januari 2020,85032,ATM20003005,BKP PADANG II,PM 1 ,Preventive Maintenance ,"Check & Clean all devices, no replace, test OK. ", , , , ,Doni Indra ,
142,30 April 2020,82331,ATM20003005,BKP PADANG II,PM 1 ,Preventive Maintenance ,"Check & Clean all devices, no replace, test OK. ", , , , ,Doni Indra ,
143,29 September 2020,86278,ATM20003005,BKP PADANG II,PM 1 ,Preventive Maintenance ,"Check & Clean all devices, no replace, test OK. ", , , , ,Doni Indra ,
144,28 November 2020,86307,ATM20003005,BKP PADANG II,PM 1 ,Hardware ,"Check & Clean all devices, no replace, test OK. ", , , , ,Doni Indra ,
145,30 Juni 2020,82306,ATM20003005,BKP PADANG II,PM 1 ,Preventive Maintenance ,"Check & Clean all devices, no replace, test OK. ", , , , ,Doni Indra ,
146,27 Oktober 2020,86251,ATM20003005,BKP PADANG II,PM 1 ,Preventive Maintenance ,"Check & Clean all devices, no replace, test OK. ", , , , ,Doni Indra ,
147,10 Desember 2020,90787,ATM20003005,BKP PADANG II,Installation ,Installation ,"Instalasi ATM, Check all devices, test OK. ", , , , ,Doni Indra ,
148,29 Januari 2020,85031,ATM20003006,STKIP,Installation ,Preventive Maintenance ,"repplac atm diebold dengan atm GRGBanking,Instalasi ATM, Check all devices, test OK. ", , , , ,Doni Indra ,
149,09 Januari 2020,85036,ATM20003006,STKIP,PM 1 ,Preventive Maintenance ,"Check & Clean all devices, no replace, test OK. ", , , , ,Doni Indra ,
150,28 September 2020,86273,ATM20003006,STKIP,PM 1 ,Preventive Maintenance ,"Check & Clean all devices, no replace, test OK. ", , , , ,Doni Indra ,
151,30 Maret 2020,82350,ATM20003007,KCP SOLOK,PM 1 ,Preventive Maintenance ,"Check & Clean all devices, no replace, test OK. ", , , , ,Doni Indra ,
152,29 Mei 2020,82313,ATM20003007,KCP SOLOK,PM 1 ,Preventive Maintenance ,"Check & Clean all devices, no replace, test OK. ", , , , ,Doni Indra ,
153,18 Februari 2020,85017,ATM20003007,KCP SOLOK,PM 1 ,Preventive Maintenance ,"Check & Clean all devices, no replace, test OK. ", , , , ,Doni Indra ,
154,30 Juli 2020,86290,ATM20003007,KCP SOLOK,PM 1 ,Preventive Maintenance ,"Check & Clean all devices, no replace, test OK. ", , , , ,Doni Indra ,
155,05 Agustus 2020,86346,ATM20003007,KCP SOLOK, , , , , , , ,Doni Indra ,
156,09 Januari 2020,86040,ATM20003007,KCP SOLOK,PM 1 ,Preventive Maintenance ,"Check & Clean all devices, no replace, test OK. ", , , , ,Doni Indra ,
157,30 April 2020,82327,ATM20003007,KCP SOLOK,PM 1 , ,"Check & Clean all devices, no replace, test OK. ", , , , ,Doni Indra ,
158,29 Juni 2020,82307,ATM20003007,KCP SOLOK,PM 1 ,Preventive Maintenance ,"Check & Clean all devices, no replace, test OK. ", , , , ,Doni Indra ,
159,30 Desember 2020,90780,ATM20003007,KCP SOLOK,Installation ,Installation ,"Instalasi ATM, Check all devices, test OK. ", , , , ,Doni Indra ,
160,30 September 2020,86266,ATM20003007,KCP SOLOK,Other , ,"Check all devices, test OK. ", , , , ,Doni Indra ,
161,29 Januari 2020,85030,ATM20003008,PLN CABANG PADANG,Installation , ,"repplac atm diebold ke atm GRGBanking,Instalasi ATM, Check all devices, test OK. ", , , , ,Doni Indra ,
162,09 Januari 2020,85042,ATM20003008,PLN CABANG PADANG,PM 1 ,Preventive Maintenance ,"Check & Clean all devices, no replace, test OK. ", , , , ,Doni Indra ,
163,29 September 2020,86268,ATM20003008,PLN CABANG PADANG,PM 1 ,Preventive Maintenance ,"Check & Clean all devices, no replace, test OK. ", , , , ,Doni Indra ,
164,18 Februari 2020,85018,ATM20003009,SPBU KURANJI,PM 1 ,Preventive Maintenance ,"Check & Clean all devices, no replace, test OK. ", , , , ,Doni Indra ,
165,05 Agustus 2020,86342,ATM20003009,SPBU KURANJI,PM 2 ,Hardware ,"General Maintenance, Check & Clean all device, input Master Key, test OK. ", , , , ,Doni Indra ,
166,30 November 2020,86320,ATM20003009,SPBU KURANJI,PM 1 ,Preventive Maintenance ,"Check & Clean all devices, no replace, test OK. ", , , , ,Doni Indra ,
167,09 Januari 2020,85038,ATM20003009,SPBU KURANJI,PM 1 ,Preventive Maintenance ,"Check & Clean all devices, no replace, test OK. ", , , , ,Doni Indra ,
168,28 September 2020,86275,ATM20003009,SPBU KURANJI,PM 1 ,Preventive Maintenance ,"Check & Clean all devices, no replace, test OK. ", , , , ,Doni Indra ,
169,25 April 2020,82332,ATM20003009,SPBU KURANJI,PM 2 ,Hardware ,"General Maintenance, Check & Clean all device, install ulang, test OK. ", , , , ,Doni Indra ,
170,26 Oktober 2020,86327,ATM20003009,SPBU KURANJI,PM 1 ,PM,"Check & Clean all devices, no replace, test OK. ", , , , ,Doni Indra ,
171,29 Desember 2020,90785,ATM20003009,SPBU KURANJI,PM 1 ,PM,"Check & Clean all devices, no replace, test OK. ", , , , ,Doni Indra ,
172,18 Februari 2020,85020,ATM20003010,HOTEL BUMI MINANG,PM 1 ,PM,"Check & Clean all devices, no replace, test OK. ", , , , ,Doni Indra ,
173,30 November 2020,86305,ATM20003010,HOTEL BUMI MINANG,PM 1 ,PM,"Check & Clean all devices, no replace, test OK. ", , , , ,Doni Indra ,
174,09 Januari 2020,85041,ATM20003010,HOTEL BUMI MINANG,PM 1 ,PM,"Check & Clean all devices, no replace, test OK. ", , , , ,Doni Indra ,
175,05 September 2020,86267,ATM20003010,HOTEL BUMI MINANG,PM 2 ,Hardware ,"General Maintenance, Check & Clean all device, replace  CRD, test OK. ",2009-1311 ,Card  Reader Motorized . ,1 , ,Doni Indra ,
176,27 Oktober 2020,86252,ATM20003010,HOTEL BUMI MINANG,PM 1 ,Preventive Maintenance ,"Check & Clean all devices, no replace, test OK. ", , , , ,Doni Indra ,
177,29 Desember 2020,90779,ATM20003010,HOTEL BUMI MINANG,PM 1 ,Preventive Maintenance ,"Check & Clean all devices, no replace, test OK. ", , , , ,Doni Indra ,
178,28 Agustus 2020,86340,ATM20003010,HOTEL BUMI MINANG,PM 2 ,Hardware ,"General Maintenance, Check & Clean all device, replace Card Rider, test OK. ",2008-1241 ,Card  Reader Motorized . ,1 , ,Doni Indra ,
179,18 Februari 2020,85016,ATM20003011,SPBU BY PASS INDARUNG,PM 1 ,Preventive Maintenance ,"Check & Clean all devices, no replace, test OK. ", , , , ,Doni Indra ,
180,31 Agustus 2020,86345,ATM20003011,SPBU BY PASS INDARUNG,PM 1 ,Preventive Maintenance ,"Check & Clean all devices, no replace, test OK. ", , , , ,Doni Indra ,
181,30 November 2020,86319,ATM20003011,SPBU BY PASS INDARUNG,PM 1 ,Preventive Maintenance ,"Check & Clean all devices, no replace, test OK. ", , , , ,Doni Indra ,
182,09 Januari 2020,85039,ATM20003011,SPBU BY PASS INDARUNG,PM 1 ,Preventive Maintenance ,"Check & Clean all devices, no replace, test OK. ", , , , ,Doni Indra ,
183,28 September 2020,86276,ATM20003011,SPBU BY PASS INDARUNG,PM 1 ,Preventive Maintenance ,"Check & Clean all devices, no replace, test OK. ", , , , ,Doni Indra ,
184,26 Oktober 2020,86328,ATM20003011,SPBU BY PASS INDARUNG,PM 1 ,Preventive Maintenance ,"Check & Clean all devices, no replace, test OK. ", , , , ,Doni Indra ,
185,29 Desember 2020,90786,ATM20003011,SPBU BY PASS INDARUNG,PM 1 ,Preventive Maintenance ,"Check & Clean all devices, no replace, test OK. ", , , , ,Doni Indra ,
186,28 Maret 2020,82346,ATM20003012,SPBU AMPANG,PM 2 ,Preventive Maintenance ,"General Maintenance, Check & Clean all device, replace FS 2 rak 3 dan 4,SW 2 rak 3 dan 4, TA 2 rak 3 dan 4., test OK. ", ,Feedshaft *OPTEVA* ,2 , ,Doni Indra ,
,,,,,,,,,Stripper SnapOnWheel Wide Standard  *** NEW *** ,2 , ,Doni Indra ,
,,,,,,,,,WHL T/A OVRMLD ( TAKE AWAY SNAP ON WHEEL ** NEW ** ,2 , ,Doni Indra ,
187,31 Agustus 2020,86341,ATM20003012,SPBU AMPANG,PM 1 ,Preventive Maintenance ,"Check & Clean all devices, no replace, test OK. ", , , , ,Doni Indra ,
188,30 November 2020,86321,ATM20003012,SPBU AMPANG,PM 1 ,Preventive Maintenance ,"Check & Clean all devices, no replace, test OK. ", , , , ,Doni Indra ,
189,09 Januari 2020,85037,ATM20003012,SPBU AMPANG,PM 1 ,Preventive Maintenance ,"Check & Clean all devices, no replace, test OK. ", , , , ,Doni Indra ,
190,28 September 2020,86274,ATM20003012,SPBU AMPANG,PM 1 ,Preventive Maintenance ,"Check & Clean all devices, no replace, test OK. ", , , , ,Doni Indra ,
191,26 Oktober 2020,86326,ATM20003012,SPBU AMPANG,PM 1 ,Preventive Maintenance ,"Check & Clean all devices, no replace, test OK. ", , , , ,Doni Indra ,
192,29 Desember 2020,90784,ATM20003012,SPBU AMPANG,PM 1 ,Preventive Maintenance ,"Check & Clean all devices, no replace, test OK. ", , , , ,Doni Indra ,
193,14 Agustus 2020,86339,ATM20003015,SPBU ADINEGORO PADANG,PM 2 ,Hardware ,"General Maintenance, Check & Clean all device, install ulang., test OK. ", ,Feedshaft *OPTEVA* ,1 , ,Doni Indra ,
,,,,,,,,,Stripper SnapOnWheel Wide Standard  *** NEW *** ,1 , ,Doni Indra ,
,,,,,,,,,WHL T/A OVRMLD ( TAKE AWAY SNAP ON WHEEL ** NEW ** ,1 , ,Doni Indra ,
194,09 Januari 2020,85033,ATM20003015,SPBU ADINEGORO PADANG,PM 1 ,Preventive Maintenance ,"Check & Clean all devices, no replace, test OK. ", , , , ,Doni Indra ,
195,04 September 2020,86272,ATM20003015,SPBU ADINEGORO PADANG,PM 2 ,Hardware ,"General Maintenance, Check & Clean all device, replace .Hardisk 500gb.., test OK. ",2009-128 ,HARDDISK UP TO 250GB ,1 , ,Doni Indra ,
196,26 Oktober 2020,86323,ATM20003015,SPBU ADINEGORO PADANG,PM 1 ,Preventive Maintenance ,"Check & Clean all devices, no replace, test OK. ", , , , ,Doni Indra ,
197,29 Desember 2020,90783,ATM20003015,SPBU ADINEGORO PADANG,PM 1 ,Preventive Maintenance ,"Check & Clean all devices, no replace, test OK. ", , , , ,Doni Indra ,
198,21 Juli 2020,87868,ATM20004001,KCU YOGYAKARTA,PM 1 ,preventif maintenes,"Check & Clean all devices, no replace, test OK. ", , , , ,Yovi Kurniawan ,
199,04 Mei 2020,87851,ATM20004001,KCU YOGYAKARTA,PM 1 ,preventif maintenes,"Check & Clean all devices, no replace, test OK. ", , , , ,Yovi Kurniawan ,
200,25 Februari 2020,87925,ATM20004001,KCU YOGYAKARTA,PM 1 ,preventif maintenes,"Check & Clean all devices, no replace, test OK. ", , , , ,Yovi Kurniawan ,
201,10 Maret 2020,87941,ATM20004001,KCU YOGYAKARTA,Error & PM ,Hardware ,"Check & Clean all devices, no replace, test OK. ", , , , ,Yovi Kurniawan ,
202,11 Januari 2020,87923,ATM20004001,KCU YOGYAKARTA,Error & PM ,Hardware ,"Check & Clean all devices, replace epp, test OK. ",2001-007 ,"EPP5(BSC),LGE,STTL,ENG(AU),QZ1,BLANK,X,I,O ",1 , ,Yovi Kurniawan ,
203,13 April 2020,87940,ATM20004001,KCU YOGYAKARTA,PM 1 ,Preventive Maintenance ,"Check & Clean all devices, no replace, test OK. ", , , , ,Yovi Kurniawan ,
204,10 Juni 2020,87867,ATM20004001,KCU YOGYAKARTA,Error & PM ,Hardware ,"Check & Clean all devices,  no replace, test OK. ", , , , ,Yovi Kurniawan ,
205,21 Agustus 2020,87884,ATM20004001,KCU YOGYAKARTA,Installation ,Installation ,"Instalasi ATM, Check all devices, test OK. ", , , , ,Yovi Kurniawan ,
206,20 Agustus 2020,87883,ATM20004001,KCU YOGYAKARTA,Installation ,Installation ,"Instalasi ATM, Check all devices, test OK. ", , , , ,Yovi Kurniawan ,
207,19 Agustus 2020,87881,ATM20004001,KCU YOGYAKARTA,Installation ,Installation ,"Instalasi ATM, Check all devices, test OK. ", , , , ,Yovi Kurniawan ,
208,03 November 2020,87807,ATM20004002,CPM KALIURANG,Error & PM ,Hardware ,"Check & Clean all devices, no replace, test OK. ", , , , ,Yovi Kurniawan ,
209,04 Februari 2020,87926,ATM20004002,CPM KALIURANG,PM 1 ,Hardware ,"Check & Clean all devices, no replace, test OK. ", , , , ,Yovi Kurniawan ,
210,22 Desember 2020,87817,ATM20004002,CPM KALIURANG,Error & PM ,Hardware ,"Check & Clean all devices, no replace, test OK. ", , , , ,Yovi Kurniawan ,
211,06 Agustus 2020,87877,ATM20004002,CPM KALIURANG,Error & PM ,Hardware ,"Check & Clean all devices,  no replace, test OK. ", , , , ,Yovi Kurniawan ,
212,14 Mei 2020,87854,ATM20004003,CPM SURYOTOMO,Error & PM ,Hardware ,"Check & Clean all devices,  no replace, test OK. ", , , , ,Yovi Kurniawan ,
213,10 Oktober 2020,87898,ATM20004003,CPM SURYOTOMO,Error ,Hardware ,"Check & Clean all devices,  install ulang no replace, test OK. ", , , , ,Yovi Kurniawan ,
214,18 Desember 2020,87810,ATM20004003,CPM SURYOTOMO,Error ,Hardware ,"Check & Clean all devices, replace printer, test OK. ",2012160 ,PRINTHER THERMAL RCPT 80 U ,1 , ,Yovi Kurniawan ,
215,05 Juni 2020,87864,ATM20004003,CPM SURYOTOMO,Error & PM ,Hardware ,"Check & Clean all devices,  no replace, test OK. ", , , , ,Yovi Kurniawan ,
216,25 November 2020,87802,ATM20004004,KK KAMPUS FE UII,Error & PM ,Hardware ,"Check & Clean all devices,  no replace, test OK. ", , , , ,Yovi Kurniawan ,
217,29 Januari 2020,87860,ATM20004004,KK KAMPUS FE UII,Installation ,Installation ,"Instalasi ATM, Check all devices, test OK. ", , , , ,Yovi Kurniawan ,
218,28 September 2020,87900,ATM20004004,KK KAMPUS FE UII,Error & PM ,Non Hardware ,"Check & Clean all devices, no replace, test OK. ", , , , ,Yovi Kurniawan ,
219,10 Desember 2020,87812,ATM20004004,KK KAMPUS FE UII,Error & PM ,Non Hardware ,"Check & Clean all devices, / no replace, test OK. ", , , , ,Yovi Kurniawan ,
220,20 April 2020,87944,ATM20004005,BANTUL,Error & PM ,Hardware ,"Check & Clean all devices,  no replace, test OK. ", , , , ,Yovi Kurniawan ,
221,13 Juni 2020,87865,ATM20004005,BANTUL,Error ,Hardware ,"Check & Clean all devices, no replace, test OK. ", , , , ,Yovi Kurniawan ,
222,22 Februari 2020,87929,ATM20004007,ASRI MEDICAL CENTER YOGYA,Other ,Non Hardware ,"Check all devices, test OK.

mesin dimatikan semntara ", , , , ,Yovi Kurniawan ,
223,29 Januari 2020,87859,ATM20004007,ASRI MEDICAL CENTER YOGYA,Installation ,Installation ,"Instalasi ATM, Check all devices, test OK. ", , , , ,Yovi Kurniawan ,
224,08 Desember 2020,87813,ATM20004007,ASRI MEDICAL CENTER YOGYA,Error & PM ,Non Hardware ,"Check & Clean all devices,no replace, test OK. ", , , , ,Yovi Kurniawan ,
225,08 April 2020,87945,ATM20004009,KK KAMPUS UMY TERPADU,Error ,Non Hardware ,"Check & Clean all devices, no replace, test OK. ", , , , ,Yovi Kurniawan ,
226,20 November 2020,87808,ATM20004010,KAMPUS ITY YOGYAKAKARTA,Installation ,Installation ,"Instalasi ATM, Check all devices, test OK. ", , , , ,Yovi Kurniawan ,
227,04 Desember 2020,87814,ATM20004010,KAMPUS ITY YOGYAKAKARTA,Error ,Hardware ,"Check & Clean all devices, replace mainboard, HDD, test OK. ",2012-156 ,HARDDISK UP TO 250GB ,1 , ,Yovi Kurniawan ,
,,,,,,,,,"CCA PRCSR,C2D,HAIBAO ",1 , ,Yovi Kurniawan ,
228,25 Mei 2020,87857,ATM20004012,KAMPUS UII YOGYAKARTA,Error & PM ,Non Hardware ,"Check & Clean all devices, cek all para,eter komumnikasi no replace, test OK. ", , , , ,Yovi Kurniawan ,
229,29 Januari 2020,87861,ATM20004012,KAMPUS UII YOGYAKARTA,Installation ,Installation ,"Instalasi ATM, Check all devices, test OK. ", , , , ,Yovi Kurniawan ,
230,22 Oktober 2020,87947,ATM20004012,KAMPUS UII YOGYAKARTA,Error & PM ,Hardware ,"Check & Clean all devices, no replace, test OK. ", , , , ,Yovi Kurniawan ,
231,16 Juli 2020,87872,ATM20004012,KAMPUS UII YOGYAKARTA,Error & PM ,Non Hardware ,"Check & Clean all devices,  no replace, test OK. ", , , , ,Yovi Kurniawan ,
232,25 Mei 2020,87852,ATM20004013,HI-LAB DIAGNOSTIC CENTER,PM 1 ,Preventive Maintenance ,"Check & Clean all devices, no replace, test OK. ", , , , ,Yovi Kurniawan ,
233,04 Februari 2020,87924,ATM20004013,HI-LAB DIAGNOSTIC CENTER,PM 1 ,Hardware ,"Check & Clean all devices, no replace, test OK. ", , , , ,Yovi Kurniawan ,
234,19 Maret 2020,87935,ATM20004013,HI-LAB DIAGNOSTIC CENTER,PM 1 ,Preventive Maintenance ,"Check & Clean all devices, no replace, test OK. ", , , , ,Yovi Kurniawan ,
235,15 Januari 2020,87927,ATM20004013,HI-LAB DIAGNOSTIC CENTER,Error & PM ,Hardware ,"Check & Clean all devices,  no replace, test OK. ", , , , ,Yovi Kurniawan ,
236,15 April 2020,87936,ATM20004013,HI-LAB DIAGNOSTIC CENTER,Error & PM ,Hardware ,"Check & Clean all devices, replace fs, sw,, test OK. ", ,FeedShaft Wide Standard  *** NEW *** ,1 , ,Yovi Kurniawan ,
,,,,,,,,,Stripper SnapOnWheel Wide Standard  *** NEW *** ,1 , ,Yovi Kurniawan ,
237,03 Juni 2020,87866,ATM20004013,HI-LAB DIAGNOSTIC CENTER,PM 1 ,Preventive Maintenance ,"Check & Clean all devices, no replace, test OK. ", , , , ,Yovi Kurniawan ,
238,22 Agustus 2020,87886,ATM20004013,HI-LAB DIAGNOSTIC CENTER,Error ,Non Hardware ,"Check & Clean all devices, no replace, test OK. ", , , , ,Yovi Kurniawan ,
239,21 Agustus 2020,87885,ATM20004013,HI-LAB DIAGNOSTIC CENTER,Installation ,Installation ,"Instalasi ATM, Check all devices, test OK. ", , , , ,Yovi Kurniawan ,
240,19 Agustus 2020,87882,ATM20004013,HI-LAB DIAGNOSTIC CENTER,Installation ,Installation ,"Instalasi ATM, Check all devices, test OK. ", , , , ,Yovi Kurniawan ,
241,22 Juli 2020,87869,ATM20004013,HI-LAB DIAGNOSTIC CENTER,PM 1 ,Preventive Maintenance ,"Check & Clean all devices, no replace, test OK. ", , , , ,Yovi Kurniawan ,
242,09 Maret 2020,87938,ATM20004016,,Error ,Non Hardware ,"Check & Clean all devices, reset ,modem, no replace, test OK. ", , , , ,Yovi Kurniawan ,
243,23 April 2020,87943,ATM20004016,,Error ,Non Hardware ,"Check & Clean all devices,  no replace, test OK. ", , , , ,Yovi Kurniawan ,
244,15 September 2020,87893,ATM20004016,,Other ,Installation ,"Check all devices, test OK. ", , , , ,Yovi Kurniawan ,
245,16 Juni 2020,87862,ATM20004016,,Error ,Non Hardware ,"Check & Clean all devices, no replace, test OK. ", , , , ,Yovi Kurniawan ,
246,10 Juli 2020,87871,ATM20004016,,Error & PM ,Non Hardware ,"Check & Clean all devices,  no replace, test OK. ", , , , ,Yovi Kurniawan ,
247,03 Maret 2020,87939,ATM20004019,KAMPUS STTNAS,Error ,Non Hardware ,"Check & Clean all devices, set and cek parameter kominikasi no replace, test OK. ", , , , ,Yovi Kurniawan ,
248,12 Desember 2020,87811,ATM20004019,KAMPUS STTNAS,Error & PM ,Hardware ,"Check & Clean all devices, cek and service HDD no replace, test OK. ", , , , ,Yovi Kurniawan ,
249,16 September 2020,87894,ATM20004019,KAMPUS STTNAS,Error & PM ,Hardware ,"Check & Clean all devices, replace .belt fm, fs,sw,ta, test OK. ", ,Belt Feed Module ,3 , ,Yovi Kurniawan ,
,,,,,,,,,FeedShaft Wide Standard  *** NEW *** ,1 , ,Yovi Kurniawan ,
,,,,,,,,,Stripper SnapOnWheel Wide Standard  *** NEW *** ,1 , ,Yovi Kurniawan ,
,,,,,,,,,WHL T/A OVRMLD ( TAKE AWAY SNAP ON WHEEL ** NEW ** ,1 , ,Yovi Kurniawan ,
250,20 Juli 2020,87874,ATM20004019,KAMPUS STTNAS,Error & PM ,Hardware ,"Check & Clean all devices,  no replace, test OK. ", , , , ,Yovi Kurniawan ,
251,06 Mei 2020,87853,ATM20004020,INDOMARET WATES,Error ,Hardware ,"Check & Clean all devices, replace epp5, test OK. ",2005-054 ,"EPP5(BSC),LGE,STTL,ENG(AU),QZ1,BLANK,X,I,O ",1 , ,Yovi Kurniawan ,
252,25 Februari 2020,87928,ATM20004020,INDOMARET WATES,Error & PM ,Hardware ,"Check & Clean all devices, replace .f/s no replace, test OK. ", ,FeedShaft Wide Standard  *** NEW *** ,1 , ,Yovi Kurniawan ,
253,06 Januari 2020,87919,ATM20004020,INDOMARET WATES,Error & PM ,Hardware ,"Check & Clean all devices, no replace, test OK. ", , , , ,Yovi Kurniawan ,
254,19 Agustus 2020,87878,ATM20004020,INDOMARET WATES,Error & PM ,Hardware ,"Check & Clean all devices,  no replace, test OK. ", , , , ,Yovi Kurniawan ,
255,18 Mei 2020,87855,ATM20004021,SPBU BANTUL 44.55707,Error & PM ,Hardware ,"Check & Clean all devices, replace .fs, test OK. ", ,FeedShaft Wide Standard  *** NEW *** ,1 , ,Yovi Kurniawan ,
256,19 November 2020,87804,ATM20004021,SPBU BANTUL 44.55707,Error & PM ,Non Hardware ,"Check & Clean all devices,  no replace, test OK. ", , , , ,Yovi Kurniawan ,
257,01 Januari 2020,87922,ATM20004021,SPBU BANTUL 44.55707,Error ,Hardware ,"Check & Clean all devices, reinstall, no replace, test OK. ", , , , ,Yovi Kurniawan ,
